FECHA/HORA;Día;Suma-TR-1234-(Kw);TEMPERATURA (C);Feriado;Clientes
23/4/2021 10:00;5;6434004841;18.7;0;728
23/4/2021 11:00;5;8814208603;20.2;0;1008
23/4/2021 12:00;5;1035019562;23;0;1186
23/4/2021 13:00;5;1184601944;25;0;1354
23/4/2021 14:00;5;1219985691;26;0;1376
23/4/2021 15:00;5;1228552589;27.8;0;1396
23/4/2021 16:00;5;1233323181;28;0;1405
23/4/2021 17:00;5;1137600777;27.6;0;1292
23/4/2021 18:00;5;8862476978;22.8;0;1017
23/4/2021 19:00;5;8336855221;20.2;0;988
23/4/2021 20:00;5;8276194935;18.8;0;978
23/4/2021 21:00;5;6454805608;19;0;799
23/4/2021 22:00;5;3701050748;19;0;530
23/4/2021 23:00;5;2762864499;18.6;0;407
24/4/2021 00:00;6;2255412678;17.8;0;331
24/4/2021 01:00;6;2140577335;17;0;281
24/4/2021 02:00;6;1812595785;16.6;0;239
24/4/2021 03:00;6;1831656926;16;0;233
24/4/2021 04:00;6;1831989679;15.4;0;239
24/4/2021 05:00;6;1834604182;15;0;233
24/4/2021 06:00;6;1781787472;15;0;234
24/4/2021 07:00;6;2459930167;15.4;0;305
24/4/2021 08:00;6;2968516788;15.2;0;353
24/4/2021 09:00;6;3590264454;15.2;0;426
24/4/2021 10:00;6;4378444381;17.6;0;513
24/4/2021 11:00;6;5778124475;20.2;0;692
24/4/2021 12:00;6;7370229311;20.6;0;867
24/4/2021 13:00;6;799922533;21.4;0;935
24/4/2021 14:00;6;8570672302;23;0;983
24/4/2021 15:00;6;8722700462;23.8;0;1004
24/4/2021 16:00;6;9053018169;24;0;1079
24/4/2021 17:00;6;8710808582;24.2;0;1031
24/4/2021 18:00;6;8342940521;23.2;0;983
24/4/2021 19:00;6;8119955978;22;0;991
24/4/2021 20:00;6;8002020512;19.8;0;959
24/4/2021 21:00;6;7519551182;18.3;0;890
24/4/2021 22:00;6;4005423994;16.2;0;544
24/4/2021 23:00;6;2603109019;15;0;391
25/4/2021 00:00;7;1925174229;14.2;0;301
25/4/2021 01:00;7;1828520217;13.5;0;269
25/4/2021 02:00;7;1719744568;12.7;0;257
25/4/2021 03:00;7;1879491367;11.6;0;264
25/4/2021 04:00;7;1811627449;11.4;0;233
25/4/2021 05:00;7;1896911422;11.1;0;234
25/4/2021 06:00;7;188215131;10.7;0;243
25/4/2021 07:00;7;1819266359;10.2;0;232
25/4/2021 08:00;7;2373984202;10;0;293
25/4/2021 09:00;7;2652664676;11.6;0;338
25/4/2021 10:00;7;4558325343;15.2;0;509
25/4/2021 11:00;7;6277892427;16.8;0;697
25/4/2021 12:00;7;6998864574;18.7;0;820
25/4/2021 13:00;7;7571455727;19.4;0;860
25/4/2021 14:00;7;7932813015;20.8;0;920
25/4/2021 15:00;7;8196208649;21.2;0;979
25/4/2021 16:00;7;8726088657;21.5;0;1011
25/4/2021 17:00;7;8142106457;21.2;0;967
25/4/2021 18:00;7;7932947254;21;0;950
25/4/2021 19:00;7;7433972607;19.3;0;895
25/4/2021 20:00;7;7215179415;17.7;0;873
25/4/2021 21:00;7;5643245707;17;0;691
25/4/2021 22:00;7;3125612589;16.1;0;454
25/4/2021 23:00;7;2358926446;14.5;0;357
26/4/2021 00:00;1;1818815322;14;0;270
26/4/2021 01:00;1;1777976964;13.2;0;244
26/4/2021 02:00;1;1771592892;13;0;230
26/4/2021 03:00;1;1747707757;12.2;0;227
26/4/2021 04:00;1;1733319589;11.2;0;222
26/4/2021 05:00;1;182923843;10.6;0;229
26/4/2021 06:00;1;1817232789;10.2;0;229
26/4/2021 07:00;1;2102703075;10.1;0;268
26/4/2021 08:00;1;2962571557;10;0;356
26/4/2021 09:00;1;3352221535;11.7;0;393
26/4/2021 10:00;1;4402478987;16.2;0;501
26/4/2021 11:00;1;5801779741;18.4;0;670
26/4/2021 12:00;1;6363965745;20.1;0;746
26/4/2021 13:00;1;651440222;21.4;0;777
26/4/2021 14:00;1;6951617575;22.6;0;804
26/4/2021 15:00;1;7014814305;24.2;0;840
26/4/2021 16:00;1;8685980291;23.4;0;1010
26/4/2021 17:00;1;8039984608;23.2;0;949
26/4/2021 18:00;1;756881999;22.6;0;875
26/4/2021 19:00;1;7102505915;20.2;0;850
26/4/2021 20:00;1;7154652916;18.4;0;859
26/4/2021 21:00;1;4834983883;17.4;0;613
26/4/2021 22:00;1;2924403704;15.8;0;430
26/4/2021 23:00;1;2323566953;15.4;0;352
27/4/2021 00:00;2;1857929581;14.4;0;267
27/4/2021 01:00;2;166945748;13.8;0;234
27/4/2021 02:00;2;1692663649;13.2;0;227
27/4/2021 03:00;2;1729394897;12.8;0;227
27/4/2021 04:00;2;1735925415;12.3;0;221
27/4/2021 05:00;2;1645147804;10.6;0;211
27/4/2021 06:00;2;1731575915;10.1;0;225
27/4/2021 07:00;2;2187115691;10.2;0;274
27/4/2021 08:00;2;2530969889;10.2;0;308
27/4/2021 09:00;2;3663753934;12.8;0;449
27/4/2021 10:00;2;5159696962;16.9;0;583
27/4/2021 11:00;2;7010391078;19.7;0;795
27/4/2021 12:00;2;8614845409;21.7;0;967
27/4/2021 13:00;2;9987910213;24;0;1114
27/4/2021 14:00;2;1041044159;25.4;0;1188
27/4/2021 15:00;2;1059233658;25.7;0;1215
27/4/2021 16:00;2;1034399281;25.2;0;1196
27/4/2021 17:00;2;9674142036;24.4;0;1125
27/4/2021 18:00;2;8594437027;22.9;0;988
27/4/2021 19:00;2;7718889885;21.2;0;919
27/4/2021 20:00;2;744515831;19.4;0;884
27/4/2021 21:00;2;5546255324;17.8;0;675
27/4/2021 22:00;2;3174497547;17.4;0;451
27/4/2021 23:00;2;2160997531;16.7;0;340
28/4/2021 00:00;3;1892444204;16.8;0;271
28/4/2021 01:00;3;183068187;15.9;0;245
28/4/2021 02:00;3;1792827141;15.5;0;234
28/4/2021 03:00;3;1800545596;14.9;0;233
28/4/2021 04:00;3;178998966;14.2;0;236
28/4/2021 05:00;3;1741131732;13.4;0;231
28/4/2021 06:00;3;1876072328;13.2;0;238
28/4/2021 07:00;3;21905633;11;0;274
28/4/2021 08:00;3;2836723163;10.4;0;345
28/4/2021 09:00;3;353646678;12.4;0;437
28/4/2021 10:00;3;4403510218;17.2;0;505
28/4/2021 11:00;3;7138471899;19.6;0;826
28/4/2021 12:00;3;8576280918;21.6;0;987
28/4/2021 13:00;3;9197326756;23.2;0;1037
28/4/2021 14:00;3;1013615128;25.2;0;1136
28/4/2021 15:00;3;1042986217;25.6;0;1163
28/4/2021 16:00;3;1050599987;26.3;0;1206
28/4/2021 17:00;3;9044538641;26.4;0;1067
28/4/2021 18:00;3;8035160828;23.6;0;930
28/4/2021 19:00;3;7266084461;22.2;0;873
28/4/2021 20:00;3;7216799374;21;0;870
28/4/2021 21:00;3;5767201419;20;0;725
28/4/2021 22:00;3;3146608946;17.6;0;455
28/4/2021 23:00;3;2281891987;17.4;0;360
29/4/2021 00:00;4;1857953398;16.7;0;267
29/4/2021 01:00;4;1768811328;16.1;0;230
29/4/2021 02:00;4;1691147358;14.8;0;226
29/4/2021 03:00;4;1700371063;13.5;0;224
29/4/2021 04:00;4;1603134619;12.5;0;214
29/4/2021 05:00;4;1796708381;11.6;0;224
29/4/2021 06:00;4;1654923046;11;0;219
29/4/2021 07:00;4;2178831694;10.4;0;273
29/4/2021 08:00;4;2647951047;10.2;0;329
29/4/2021 09:00;4;3194668915;11.2;0;379
29/4/2021 10:00;4;4512314782;16.4;0;533
29/4/2021 11:00;4;7501098843;20;0;879
29/4/2021 12:00;4;9079668713;22.8;0;1049
29/4/2021 13:00;4;9605974464;24.6;0;1068
29/4/2021 14:00;4;9721557293;25.6;0;1109
29/4/2021 15:00;4;1014740128;25.8;0;1172
29/4/2021 16:00;4;1005299438;26;0;1172
29/4/2021 17:00;4;9287748737;24.8;0;1067
29/4/2021 18:00;4;8261928844;23.2;0;949
29/4/2021 19:00;4;7733168716;21.4;0;935
29/4/2021 20:00;4;7570246258;19.2;0;902
29/4/2021 21:00;4;6340143938;18.2;0;759
29/4/2021 22:00;4;3426226571;16.4;0;482
29/4/2021 23:00;4;2372375796;17;0;356
30/4/2021 00:00;5;1969293243;15.2;0;278
30/4/2021 01:00;5;1949246364;14.2;0;241
30/4/2021 02:00;5;1809492222;13.1;0;223
30/4/2021 03:00;5;1810724235;12.5;0;236
30/4/2021 04:00;5;1815610144;11.6;0;225
30/4/2021 05:00;5;1716052002;11;0;223
30/4/2021 06:00;5;168090802;12.6;0;231
30/4/2021 07:00;5;2150063846;13;0;266
30/4/2021 08:00;5;2501036258;12.9;0;301
30/4/2021 09:00;5;3154805657;13.7;0;367
30/4/2021 10:00;5;4109954321;17.4;0;497
30/4/2021 11:00;5;7381907244;20.4;0;812
30/4/2021 12:00;5;8306616507;22.4;0;924
30/4/2021 13:00;5;8690019028;23.1;0;980
30/4/2021 14:00;5;9334458485;24.4;0;1052
30/4/2021 15:00;5;950078186;25.7;0;1100
30/4/2021 16:00;5;9447942142;25.5;0;1089
30/4/2021 17:00;5;8700069199;24.6;0;1023
30/4/2021 18:00;5;7674218378;22.7;0;922
30/4/2021 19:00;5;7435967731;20.9;0;884
30/4/2021 20:00;5;6846559429;19.4;0;828
30/4/2021 21:00;5;5697339349;18;0;693
30/4/2021 22:00;5;4149021249;17.6;0;543
30/4/2021 23:00;5;2627621938;17.4;0;393
1/5/2021 00:00;6;1889011188;17.2;1;285
1/5/2021 01:00;6;1742796087;16.3;1;237
1/5/2021 02:00;6;1850408002;15.4;1;227
1/5/2021 03:00;6;1685219963;13.9;1;221
1/5/2021 04:00;6;172780755;13.3;1;226
1/5/2021 05:00;6;1731656091;12.4;1;224
1/5/2021 06:00;6;1690964661;11.3;1;231
1/5/2021 07:00;6;1745233705;12.4;1;219
1/5/2021 08:00;6;2450808597;12.2;1;298
1/5/2021 09:00;6;2695931197;13.6;1;322
1/5/2021 10:00;6;2835163441;18.2;1;330
1/5/2021 11:00;6;3451695981;21.5;1;432
1/5/2021 12:00;6;4053065982;24.7;1;542
1/5/2021 13:00;6;518771739;27.1;1;672
1/5/2021 14:00;6;5695910921;27.4;1;723
1/5/2021 15:00;6;5979856291;28.5;1;740
1/5/2021 16:00;6;3424827013;28.2;1;506
1/5/2021 17:00;6;2751227117;27.2;1;426
1/5/2021 18:00;6;2744413629;25.6;1;434
1/5/2021 19:00;6;2996404741;24.7;1;481
1/5/2021 20:00;6;291572124;22.2;1;436
1/5/2021 21:00;6;2549843903;21;1;374
1/5/2021 22:00;6;2456631649;20.3;1;343
1/5/2021 23:00;6;2242572131;19.5;1;306
2/5/2021 00:00;7;2108871602;18.2;0;296
2/5/2021 01:00;7;2043172307;17;0;285
2/5/2021 02:00;7;1929304179;15.8;0;275
2/5/2021 03:00;7;1790186495;15;0;248
2/5/2021 04:00;7;1607230295;14.4;0;212
2/5/2021 05:00;7;1727166396;14;0;227
2/5/2021 06:00;7;1625951867;14;0;218
2/5/2021 07:00;7;2273961524;13.4;0;275
2/5/2021 08:00;7;2326114317;13.1;0;281
2/5/2021 09:00;7;2680472634;14.6;0;321
2/5/2021 10:00;7;3757711389;19.2;0;446
2/5/2021 11:00;7;7725023594;21.5;0;879
2/5/2021 12:00;7;9391551876;23.4;0;1072
2/5/2021 13:00;7;1026639683;28.1;0;1161
2/5/2021 14:00;7;1064012787;29.2;0;1224
2/5/2021 15:00;7;1053502087;29.4;0;1235
2/5/2021 16:00;7;1042749626;30.2;0;1216
2/5/2021 17:00;7;9939657269;29.4;0;1172
2/5/2021 18:00;7;9913512535;28.2;0;1120
2/5/2021 19:00;7;9283814964;26.5;0;1091
2/5/2021 20:00;7;8656804771;25.4;0;1032
2/5/2021 21:00;7;5106090664;23.4;0;665
2/5/2021 22:00;7;3255739905;21.6;0;469
2/5/2021 23:00;7;2408577344;21.4;0;349
3/5/2021 00:00;1;1983313706;21.2;0;301
3/5/2021 01:00;1;1882376043;21.2;0;262
3/5/2021 02:00;1;1806042842;20.9;0;253
3/5/2021 03:00;1;1940403404;20;0;254
3/5/2021 04:00;1;1761886983;19.8;0;253
3/5/2021 05:00;1;179623224;19.8;0;254
3/5/2021 06:00;1;1803252153;20;0;256
3/5/2021 07:00;1;2828734748;19;0;356
3/5/2021 08:00;1;3270754613;18.4;0;399
3/5/2021 09:00;1;3663163705;24.1;0;452
3/5/2021 10:00;1;5963379486;23.6;0;670
3/5/2021 11:00;1;9219696465;23.3;0;1034
3/5/2021 12:00;1;1001243572;24.2;0;1169
3/5/2021 13:00;1;1099164017;25.8;0;1259
3/5/2021 14:00;1;1157919228;27.7;0;1295
3/5/2021 15:00;1;1201246044;28.8;0;1374
3/5/2021 16:00;1;1187498596;29.3;0;1379
3/5/2021 17:00;1;1044826805;26.8;0;1233
3/5/2021 18:00;1;93872892;24.2;0;1103
3/5/2021 19:00;1;8451861706;22.6;0;984
3/5/2021 20:00;1;7645776997;20.7;0;912
3/5/2021 21:00;1;5796795464;19.2;0;718
3/5/2021 22:00;1;3218667426;17.5;0;462
3/5/2021 23:00;1;2243534926;17;0;317
4/5/2021 00:00;2;1874317209;16.8;0;277
4/5/2021 01:00;2;1763468168;16.3;0;245
4/5/2021 02:00;2;1833904233;14.9;0;235
4/5/2021 03:00;2;1814681066;13.7;0;232
4/5/2021 04:00;2;1927243085;13;0;228
4/5/2021 05:00;2;1809421459;12.3;0;230
4/5/2021 06:00;2;1843016483;12.2;0;224
4/5/2021 07:00;2;2171235689;13.2;0;277
4/5/2021 08:00;2;3139819727;13.8;0;354
4/5/2021 09:00;2;3455893617;12.4;0;412
4/5/2021 10:00;2;4370743771;11.2;0;502
4/5/2021 11:00;2;5736869507;11.8;0;676
4/5/2021 12:00;2;6252700291;11;0;738
4/5/2021 13:00;2;6356174202;11.6;0;757
4/5/2021 14:00;2;6337649384;11.8;0;746
4/5/2021 15:00;2;6171726189;11.3;0;751
4/5/2021 16:00;2;6180919018;9.6;0;748
4/5/2021 17:00;2;6265165844;9.8;0;748
4/5/2021 18:00;2;5884208183;10;0;707
4/5/2021 19:00;2;6100011082;9.7;0;728
4/5/2021 20:00;2;6075188904;9.9;0;723
4/5/2021 21:00;2;4795578413;9.2;0;606
4/5/2021 22:00;2;3559984779;8.5;0;470
4/5/2021 23:00;2;2683164921;8.4;0;352
5/5/2021 00:00;3;4750818149;8;0;584
5/5/2021 01:00;3;5532001052;7.7;0;667
5/5/2021 02:00;3;5532001052;7.4;0;667
5/5/2021 03:00;3;271802518;7.1;0;353
5/5/2021 04:00;3;1754911833;7.1;0;239
5/5/2021 05:00;3;1740022569;7;0;234
5/5/2021 06:00;3;1833927841;6.9;0;246
5/5/2021 07:00;3;2254400849;7;0;288
5/5/2021 08:00;3;3002358453;7;0;370
5/5/2021 09:00;3;3543651762;8;0;423
5/5/2021 10:00;3;4318321009;7.2;0;522
5/5/2021 11:00;3;5356679335;7.4;0;651
5/5/2021 12:00;3;5726979494;8.4;0;665
5/5/2021 13:00;3;5538180342;8.6;0;651
5/5/2021 14:00;3;5253734026;10.2;0;665
5/5/2021 15:00;3;5322304506;11;0;668
5/5/2021 16:00;3;5625218201;10.2;0;684
5/5/2021 17:00;3;5397105217;10.2;0;673
5/5/2021 18:00;3;5370111265;10.2;0;672
5/5/2021 19:00;3;5810286121;10;0;709
5/5/2021 20:00;3;5764913664;8.9;0;703
5/5/2021 21:00;3;4847920188;8.9;0;603
5/5/2021 22:00;3;3249541109;8.6;0;437
5/5/2021 23:00;3;2581768922;9.2;0;333
6/5/2021 00:00;4;2292046732;9.6;0;285
6/5/2021 01:00;4;2225589681;9.4;0;280
6/5/2021 02:00;4;2152786161;9.1;0;271
6/5/2021 03:00;4;2074248147;9.2;0;268
6/5/2021 04:00;4;2047249529;8.9;0;276
6/5/2021 05:00;4;2120080159;9;0;273
6/5/2021 06:00;4;2092918262;8.5;0;269
6/5/2021 07:00;4;2622976671;7.4;0;322
6/5/2021 08:00;4;2941411928;6.2;0;370
6/5/2021 09:00;4;3544633451;7;0;423
6/5/2021 10:00;4;4743342705;10.8;0;548
6/5/2021 11:00;4;533767241;14.2;0;623
6/5/2021 12:00;4;5320870099;16.2;0;633
6/5/2021 13:00;4;5440798039;17.2;0;648
6/5/2021 14:00;4;5276900253;18.7;0;658
6/5/2021 15:00;4;5382845244;19.2;0;641
6/5/2021 16:00;4;5279125152;20.2;0;658
6/5/2021 17:00;4;533990221;19.2;0;646
6/5/2021 18:00;4;5440090361;17.4;0;661
6/5/2021 19:00;4;5811629162;15.7;0;706
6/5/2021 20:00;4;5754230108;14.2;0;712
6/5/2021 21:00;4;475271347;13.5;0;569
6/5/2021 22:00;4;3277935596;12.7;0;438
6/5/2021 23:00;4;2342941455;11.9;0;315
7/5/2021 00:00;5;1896702523;11.1;0;252
7/5/2021 01:00;5;1641895243;9.7;0;235
7/5/2021 02:00;5;1668207531;9.1;0;220
7/5/2021 03:00;5;1572776953;8.5;0;216
7/5/2021 04:00;5;1553206731;7;0;220
7/5/2021 05:00;5;1561505262;6;0;218
7/5/2021 06:00;5;1623208399;6;0;225
7/5/2021 07:00;5;2303015282;6.2;0;285
7/5/2021 08:00;5;2640214618;7.4;0;340
7/5/2021 09:00;5;330781898;8.3;0;401
7/5/2021 10:00;5;4409292693;11.6;0;518
7/5/2021 11:00;5;5221055555;13.5;0;609
7/5/2021 12:00;5;5750836201;16.1;0;661
7/5/2021 13:00;5;5539664087;16.1;0;656
7/5/2021 14:00;5;559975318;16.6;0;676
7/5/2021 15:00;5;5409218206;17;0;643
7/5/2021 16:00;5;5406535673;17.2;0;664
7/5/2021 17:00;5;5523382423;16;0;655
7/5/2021 18:00;5;5513749466;15;0;659
7/5/2021 19:00;5;5904254551;14.2;0;716
7/5/2021 20:00;5;5870822248;12.4;0;717
7/5/2021 21:00;5;4614575223;11.3;0;571
7/5/2021 22:00;5;3030749981;10.7;0;434
7/5/2021 23:00;5;2197023326;10.2;0;347
8/5/2021 00:00;6;1813367864;9.5;0;256
8/5/2021 01:00;6;1613488373;9;0;239
8/5/2021 02:00;6;166230623;8.4;0;236
8/5/2021 03:00;6;1601042769;7.8;0;228
8/5/2021 04:00;6;1747697899;7.4;0;240
8/5/2021 05:00;6;1614034799;7;0;221
8/5/2021 06:00;6;172073213;6.4;0;231
8/5/2021 07:00;6;1980296303;6;0;273
8/5/2021 08:00;6;2086329901;8.8;0;270
8/5/2021 09:00;6;3222459683;10.4;0;348
8/5/2021 10:00;6;3926633124;12.4;0;466
8/5/2021 11:00;6;5237031908;13.4;0;596
8/5/2021 12:00;6;5753667998;16.2;0;650
8/5/2021 13:00;6;5340913062;16.8;0;649
8/5/2021 14:00;6;5389938393;18.4;0;644
8/5/2021 15:00;6;5492991991;19.2;0;661
8/5/2021 16:00;6;5451588497;20;0;672
8/5/2021 17:00;6;5492830591;18.2;0;670
8/5/2021 18:00;6;5826227207;16.8;0;694
8/5/2021 19:00;6;6352017455;15.4;0;754
8/5/2021 20:00;6;6147893095;14.2;0;747
8/5/2021 21:00;6;5058935041;13.6;0;632
8/5/2021 22:00;6;3865796585;12.1;0;514
8/5/2021 23:00;6;2568454291;11.6;0;387
9/5/2021 00:00;7;1901684992;10.8;0;249
9/5/2021 01:00;7;1698518246;10.6;0;241
9/5/2021 02:00;7;1660652114;10.2;0;247
9/5/2021 03:00;7;1581982365;9.6;0;235
9/5/2021 04:00;7;1705355809;10.4;0;221
9/5/2021 05:00;7;1710228137;10.4;0;229
9/5/2021 06:00;7;1567195038;11.4;0;220
9/5/2021 07:00;7;170139341;11.4;0;233
9/5/2021 08:00;7;263151356;11.4;0;329
9/5/2021 09:00;7;3130502586;11.8;0;379
9/5/2021 10:00;7;3782581272;12.7;0;441
9/5/2021 11:00;7;5397085104;13.7;0;604
9/5/2021 12:00;7;53909729;14.6;0;629
9/5/2021 13:00;7;5422497387;15.1;0;638
9/5/2021 14:00;7;5351348047;15.4;0;656
9/5/2021 15:00;7;559666995;17.2;0;671
9/5/2021 16:00;7;5504236364;18.6;0;669
9/5/2021 17:00;7;5610012932;18.4;0;683
9/5/2021 18:00;7;5979459782;17.4;0;713
9/5/2021 19:00;7;6286884699;16.2;0;782
9/5/2021 20:00;7;6396953287;15.8;0;755
9/5/2021 21:00;7;447299032;15.5;0;562
9/5/2021 22:00;7;2843822478;15.2;0;403
9/5/2021 23:00;7;2332994742;14.9;0;337
10/5/2021 00:00;1;1977423991;14.6;0;257
10/5/2021 01:00;1;1815227113;14.2;0;232
10/5/2021 02:00;1;1676668782;14.6;0;231
10/5/2021 03:00;1;1755582898;14.6;0;241
10/5/2021 04:00;1;1784597368;14.4;0;230
10/5/2021 05:00;1;1779673122;13.8;0;222
10/5/2021 06:00;1;1671014682;11.8;0;220
10/5/2021 07:00;1;2157370547;11.3;0;275
10/5/2021 08:00;1;2530445838;10.8;0;318
10/5/2021 09:00;1;2814242091;12.2;0;343
10/5/2021 10:00;1;355766889;14;0;435
10/5/2021 11:00;1;4893359198;15.2;0;564
10/5/2021 12:00;1;5148754451;17.4;0;600
10/5/2021 13:00;1;5183941982;18.2;0;605
10/5/2021 14:00;1;5148202381;18.6;0;613
10/5/2021 15:00;1;5034799922;19;0;621
10/5/2021 16:00;1;4859937217;19.4;0;611
10/5/2021 17:00;1;4976783214;18.6;0;614
10/5/2021 18:00;1;5250152617;17.4;0;647
10/5/2021 19:00;1;5436888771;16.4;0;668
10/5/2021 20:00;1;5394753485;14.8;0;664
10/5/2021 21:00;1;3978119749;13.7;0;541
10/5/2021 22:00;1;2714161091;11.5;0;401
10/5/2021 23:00;1;2114384736;11;0;296
11/5/2021 00:00;2;1829589123;10.3;0;255
11/5/2021 01:00;2;1661558176;9.6;0;236
11/5/2021 02:00;2;1728865029;9;0;233
11/5/2021 03:00;2;1684021281;8.6;0;235
11/5/2021 04:00;2;1700764693;8.8;0;221
11/5/2021 05:00;2;170853084;9;0;219
11/5/2021 06:00;2;1615276431;9.3;0;230
11/5/2021 07:00;2;217333521;9.2;0;265
11/5/2021 08:00;2;2220722612;9.2;0;296
11/5/2021 09:00;2;2925897038;10;0;352
11/5/2021 10:00;2;3603393574;10.6;0;431
11/5/2021 11:00;2;4894154201;11.2;0;590
11/5/2021 12:00;2;5344486322;12.5;0;647
11/5/2021 13:00;2;5615618134;15;0;663
11/5/2021 14:00;2;5520213814;15.4;0;638
11/5/2021 15:00;2;5608915462;16.8;0;664
11/5/2021 16:00;2;5450794115;17.4;0;655
11/5/2021 17:00;2;5349434214;16.9;0;656
11/5/2021 18:00;2;549327177;15.3;0;678
11/5/2021 19:00;2;571326088;14.4;0;694
11/5/2021 20:00;2;581114356;12.5;0;690
11/5/2021 21:00;2;4405709298;11.8;0;562
11/5/2021 22:00;2;2838240601;11.1;0;402
11/5/2021 23:00;2;22538776;10.6;0;303
12/5/2021 00:00;3;1814942931;9.2;0;251
12/5/2021 01:00;3;1692935531;9.2;0;235
12/5/2021 02:00;3;1673252325;8.5;0;228
12/5/2021 03:00;3;1591660827;8.7;0;221
12/5/2021 04:00;3;1637504756;8.8;0;224
12/5/2021 05:00;3;1622689824;9.4;0;224
12/5/2021 06:00;3;1622178594;9.4;0;225
12/5/2021 07:00;3;2051211035;6.5;0;273
12/5/2021 08:00;3;2563607023;5.3;0;328
12/5/2021 09:00;3;3074923849;6.5;0;391
12/5/2021 10:00;3;3798843746;12.7;0;471
12/5/2021 11:00;3;5151768236;15.4;0;594
12/5/2021 12:00;3;538618062;18.8;0;618
12/5/2021 13:00;3;5307136421;20.3;0;653
12/5/2021 14:00;3;5479420655;22.6;0;665
12/5/2021 15:00;3;5678323059;24.3;0;684
12/5/2021 16:00;3;6385665007;24.6;0;767
12/5/2021 17:00;3;6362944527;23.2;0;763
12/5/2021 18:00;3;6206257744;20.2;0;741
12/5/2021 19:00;3;6593701973;17.8;0;764
12/5/2021 20:00;3;6375625277;16.4;0;760
12/5/2021 21:00;3;4181380439;15.1;0;537
12/5/2021 22:00;3;2880498039;13.5;0;407
12/5/2021 23:00;3;2350069226;12.6;0;306
13/5/2021 00:00;4;1752500656;11.8;0;248
13/5/2021 01:00;4;1621615116;11.2;0;224
13/5/2021 02:00;4;1636129563;10.8;0;230
13/5/2021 03:00;4;1630181757;10;0;216
13/5/2021 04:00;4;1622968158;9.6;0;217
13/5/2021 05:00;4;1542093723;9;0;222
13/5/2021 06:00;4;1937254896;7.4;0;262
13/5/2021 07:00;4;2078088508;7.4;0;268
13/5/2021 08:00;4;2418428974;7.5;0;296
13/5/2021 09:00;4;2858110529;9.4;0;348
13/5/2021 10:00;4;4095986328;11.1;0;485
13/5/2021 11:00;4;5138945427;12.5;0;612
13/5/2021 12:00;4;5357360373;14.4;0;643
13/5/2021 13:00;4;5531849689;17.9;0;645
13/5/2021 14:00;4;5375297222;19.8;0;647
13/5/2021 15:00;4;555262558;20.8;0;669
13/5/2021 16:00;4;5608914232;20.9;0;692
13/5/2021 17:00;4;5526180296;20.2;0;674
13/5/2021 18:00;4;5548982306;18.2;0;672
13/5/2021 19:00;4;5934043632;16.8;0;705
13/5/2021 20:00;4;5662189136;14.9;0;692
13/5/2021 21:00;4;4116979122;13.7;0;539
13/5/2021 22:00;4;2941483736;12.5;0;413
13/5/2021 23:00;4;2319625281;10.6;0;303
14/5/2021 00:00;5;1757622256;10.4;0;239
14/5/2021 01:00;5;1592670829;10.2;0;233
14/5/2021 02:00;5;1648737762;10;0;222
14/5/2021 03:00;5;1649041605;9.8;0;218
14/5/2021 04:00;5;1582471888;10.3;0;221
14/5/2021 05:00;5;1590356976;10;0;232
14/5/2021 06:00;5;1541273314;8;0;220
14/5/2021 07:00;5;1925227137;7.8;0;263
14/5/2021 08:00;5;2504058183;7.2;0;294
14/5/2021 09:00;5;2733410296;8.6;0;358
14/5/2021 10:00;5;3716817989;13.4;0;434
14/5/2021 11:00;5;5149139042;16.4;0;599
14/5/2021 12:00;5;5486866822;18.8;0;649
14/5/2021 13:00;5;5492042656;20.8;0;651
14/5/2021 14:00;5;5434005523;21.4;0;639
14/5/2021 15:00;5;5587234116;22;0;662
14/5/2021 16:00;5;5473960867;22.4;0;673
14/5/2021 17:00;5;5421903434;21;0;660
14/5/2021 18:00;5;566968864;19.4;0;690
14/5/2021 19:00;5;5874988651;17.8;0;710
14/5/2021 20:00;5;582311903;16.2;0;712
14/5/2021 21:00;5;4490993013;15;0;567
14/5/2021 22:00;5;3025647211;13.8;0;431
14/5/2021 23:00;5;2349044139;13.4;0;349
15/5/2021 00:00;6;1823384322;13.1;0;258
15/5/2021 01:00;6;1632876725;11.6;0;230
15/5/2021 02:00;6;1749316444;11.2;0;240
15/5/2021 03:00;6;1746658;10.9;0;230
15/5/2021 04:00;6;1602075797;11.6;0;221
15/5/2021 05:00;6;1643489709;10.3;0;219
15/5/2021 06:00;6;1713368282;10.6;0;234
15/5/2021 07:00;6;2135035813;8.2;0;271
15/5/2021 08:00;6;4698536248;7;0;570
15/5/2021 09:00;6;5532001052;8.2;0;667
15/5/2021 10:00;6;5532001052;14.2;0;667
15/5/2021 11:00;6;5532001052;16.2;0;667
15/5/2021 12:00;6;5532001052;17.8;0;667
15/5/2021 13:00;6;5532001052;19.7;0;667
15/5/2021 14:00;6;5532001052;21.2;0;667
15/5/2021 15:00;6;5532001052;22.7;0;667
15/5/2021 16:00;6;5317452521;23.5;0;681
15/5/2021 17:00;6;5377522511;22.1;0;665
15/5/2021 18:00;6;5711314461;20.7;0;684
15/5/2021 19:00;6;6085292313;18.8;0;731
15/5/2021 20:00;6;6307785282;17.8;0;759
15/5/2021 21:00;6;4989486299;16.9;0;607
15/5/2021 22:00;6;352979699;16;0;479
15/5/2021 23:00;6;2694875146;15.7;0;374
